npi,last_name,first_name,middle_name,credential,sole_proprietor,matched_term,primary_taxonomy,taxonomy_code,all_taxonomies,license,license_state,org_name,address_1,address_2,city,state,postal_code,phone,fax,location_kind,enumeration_date,last_updated,status,address_shared_by,source_url
1043091689,"Celects Education, Llc",,,,,,Behavior Analyst,103K00000X,Behavior Analyst,,,"CELECTS EDUCATION, LLC",446 2ND LOOP RD,,Florence,SC,29505,843-731-9029,,primary_practice,2023-10-10,2023-10-10,A,1,https://npiregistry.cms.hhs.gov/provider-view/1043091689
1295601102,Celestial Care Llc,,,,,,In Home Supportive Care,253Z00000X,In Home Supportive Care,,,CELESTIAL CARE LLC,505 S LEE ST,,Whiteville,NC,28472,910-641-1568,,primary_practice,2025-10-16,2025-10-16,A,1,https://npiregistry.cms.hhs.gov/provider-view/1295601102
1083359632,Cem Communications Llc,,,,,,"Speech-Language Pathologist,  ",235Z00000X,"Occupational Therapist, Pediatrics; Physical Therapist; Speech-Language Pathologist,  ",,,CEM COMMUNICATIONS LLC,27 BOARDMAN RD,,Charleston,SC,29407,843-345-5253,,primary_practice,2022-04-28,2022-05-02,A,1,https://npiregistry.cms.hhs.gov/provider-view/1083359632
1518338052,Center For Advanced Surgery Llc,,,,,,"Clinic/Center, Ambulatory Surgical",261QA1903X,"Clinic/Center, Ambulatory Surgical",,,CENTER FOR ADVANCED SURGERY LLC,3821 COMMERCIAL CENTER DRIVE,,Ladson,SC,29456,843-797-3676,843-797-3677,primary_practice,2015-10-09,2017-02-27,A,1,https://npiregistry.cms.hhs.gov/provider-view/1518338052
1437383403,Center For Behavioral Health South Carolina Llc,,,,,,"Clinic/Center, Methadone Clinic",261QM2800X,"Clinic/Center, Methadone Clinic; Clinic/Center, Rehabilitation, Substance Use Disorder",,,CENTER FOR BEHAVIORAL HEALTH SOUTH CAROLINA LLC,2301 COSGROVE AVE STE F,,North Charleston,SC,29405,843-529-0700,,primary_practice,2009-05-06,2025-11-07,A,3,https://npiregistry.cms.hhs.gov/provider-view/1437383403
1437797941,Center For Behavioral Health South Carolina Llc,,,,,,"Clinic/Center, Methadone Clinic",261QM2800X,"Clinic/Center, Methadone Clinic",,,CENTER FOR BEHAVIORAL HEALTH SOUTH CAROLINA LLC,2301 COSGROVE AVE STE F,,North Charleston,SC,29405,843-529-0700,,primary_practice,2019-12-16,2024-12-18,A,3,https://npiregistry.cms.hhs.gov/provider-view/1437797941
1538439450,Center For Counseling & Wellness,,,,,,"Counselor, Mental Health",101YM0800X,"Counselor, Mental Health",5005,SC,CENTER FOR COUNSELING & WELLNESS,110 YE OLDE KINGS HWY,,North Myrtle Beach,SC,29582,843-663-0770,843-663-0772,primary_practice,2012-01-10,2012-01-10,A,1,https://npiregistry.cms.hhs.gov/provider-view/1538439450
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,3640 WESTGATE CENTER CIR STE A,,Winston Salem,NC,27103,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,755 HIGHLAND OAKS DR STE 105,,Winston Salem,NC,27103,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,102 W 1ST AVE STE C,,Lexington,NC,27292,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,5509B W FRIENDLY AVE,,Greensboro,NC,27410,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,1240 SE MAYNARD RD STE 104,,Cary,NC,27511,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,900 MARTIN LUTHER KING JR BLVD STE B,,Chapel Hill,NC,27514,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,8362 SIX FORKS RD STE 104,,Raleigh,NC,27615,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,5315 HIGHGATE DR STE 102,,Durham,NC,27713,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,5315 HIGHGATE DR STE 107,,Durham,NC,27713,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,1420 US 52 N STE B,,Albemarle,NC,28001,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,280 EXECUTIVE PARK DR STE 100,,Concord,NC,28025,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,640 SUMMIT CROSS PLACE,SUITE 203,Gastonia,NC,28054,704-237-4240,,primary_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,1032 X RAY DR,,Gastonia,NC,28054,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,4315 PHYSICIANS BLVD STE 202,,Harrisburg,NC,28075,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,16325 NORTHCROSS DR STE F,,Huntersville,NC,28078,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,9723 NORTHEAST PKWY STE 500,,Matthews,NC,28105,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,10801 MONROE RD,,Matthews,NC,28105,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,1254 MANN DR,,Matthews,NC,28105,704-841-3886,704-841-3889,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,1315 E SUNSET DR STE 201,,Monroe,NC,28112,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,1643 CAMPUS PARK DR STE C,,Monroe,NC,28112,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,170 MEDICAL PARK RD STE 208,,Mooresville,NC,28117,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,146 MEDICAL PARK RD STE 106,,Mooresville,NC,28117,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,135 MOCKSVILLE AVE STE 1,,Salisbury,NC,28144,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,529 W INNES ST,,Salisbury,NC,28144,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,330 BILLINGSLEY RD STE 203,,Charlotte,NC,28211,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,2700 COLTSGATE RD STE 106,,Charlotte,NC,28211,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,416 MCCULLOUGH DR,,Charlotte,NC,28262,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,3800 ARCO CORPORATE DR STE 320,,Charlotte,NC,28273,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,11020 S TRYON ST STE 408,,Charlotte,NC,28273,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,8145 ARDREY KELL RD STE 203,,Charlotte,NC,28277,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,7940 WILLIAMS POND LN STE 250,,Charlotte,NC,28277,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,416 SHIPYARD BOULEVARD,,Wilmington,NC,28403,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,2810 16TH ST NE,,Hickory,NC,28601,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,1073 13TH ST SE,,Hickory,NC,28602,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,717 GREENWAY RD STE C,,Boone,NC,28607,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,1450 FERN CREEK,,Statesville,NC,28625,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1174922348,Center For Emotional Health,,,,,,"Psychiatry & Neurology, Addiction Psychiatry",2084P0802X,"Psychiatry & Neurology, Addiction Psychiatry",200500827,NC,CENTER FOR EMOTIONAL HEALTH,1075 HENDERSONVILLE RD STE 100,,Asheville,NC,28803,704-237-4240,,other_practice,2014-08-14,2021-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174922348
1215261722,"Center For Health And Wellness, P.C.",,,,,,"Physical Medicine & Rehabilitation, Neuromuscular Medicine",2081N0008X,"Physical Medicine & Rehabilitation, Neuromuscular Medicine",15897,SC,"CENTER FOR HEALTH AND WELLNESS, P.C.",600 W CAROLINA AVE,,Hartsville,SC,29550,843-383-2340,843-383-2341,primary_practice,2009-09-30,2015-02-05,A,1,https://npiregistry.cms.hhs.gov/provider-view/1215261722
1114868726,Center For Improving Relationships,,,,,,"Counselor, Mental Health",101YM0800X,"Counselor, Mental Health",,,CENTER FOR IMPROVING RELATIONSHIPS,222 W COLEMAN BLVD,,Mt Pleasant,SC,29464,843-212-7156,,primary_practice,2026-04-06,2026-04-06,A,3,https://npiregistry.cms.hhs.gov/provider-view/1114868726
1306946090,Center For Integrated Health Care,,,,,,"Clinic/Center, Health Services",261QH0100X,"Clinic/Center, Health Services",,,CENTER FOR INTEGRATED HEALTH CARE,4000 SHIPYARD BLVD,SUITE 100,Wilmington,NC,28403,910-796-9969,910-796-0270,primary_practice,2006-09-23,2007-10-19,A,3,https://npiregistry.cms.hhs.gov/provider-view/1306946090
1376733121,Center For Occupational And Environmental Medicine,,,,,,Allergy & Immunology,207K00000X,"Allergy & Immunology; Internal Medicine; Preventive Medicine, Medical Toxicology",,,CENTER FOR OCCUPATIONAL AND ENVIRONMENTAL MEDICINE,7510 NORTHFOREST DR,,North Charleston,SC,29420,843-572-1600,843-572-1795,primary_practice,2007-07-27,2007-07-27,A,1,https://npiregistry.cms.hhs.gov/provider-view/1376733121
1528063542,Center For Pain Management Pllc,,,,,,"Pain Medicine, Interventional Pain Medicine",208VP0014X,"Pain Medicine, Interventional Pain Medicine",1234,NC,CENTER FOR PAIN MANAGEMENT PLLC,1602 PHYSICIANS DR STE 103,,Wilmington,NC,28401,910-442-1200,910-442-1297,primary_practice,2005-06-16,2020-09-01,A,1,https://npiregistry.cms.hhs.gov/provider-view/1528063542
1871962415,Center For Pediatric Behavioral Health,,,,,,"Psychologist, Clinical Child & Adolescent",103TC2200X,"Behavior Analyst; Psychologist, Clinical Child & Adolescent",4446,NC,CENTER FOR PEDIATRIC BEHAVIORAL HEALTH,720 SAINT JAMES DR,,Wilmington,NC,28403,910-232-3624,,primary_practice,2015-09-24,2017-12-27,A,1,https://npiregistry.cms.hhs.gov/provider-view/1871962415
1225191760,Center For Sedation And Advanced Dentistry Pc,,,,,,"Dentist, General Practice",1223G0001X,"Dentist, General Practice",,,CENTER FOR SEDATION AND ADVANCED DENTISTRY PC,208 PEARL ST,,Darlington,SC,29532,843-393-3434,843-238-8889,primary_practice,2006-12-18,2008-12-12,A,1,https://npiregistry.cms.hhs.gov/provider-view/1225191760
1124198395,Center For Spinal Surgery Prevention,,,,,,Chiropractor,111N00000X,Chiropractor,3364,NC,CENTER FOR SPINAL SURGERY PREVENTION,5036 NEW CENTRE DR,,Wilmington,NC,28403,910-392-5851,910-392-6012,primary_practice,2006-11-08,2009-02-12,A,1,https://npiregistry.cms.hhs.gov/provider-view/1124198395
1225350127,Center For Therapeutic Massage,,,,,,Community Health Worker,172V00000X,Community Health Worker,5437,SC,CENTER FOR THERAPEUTIC MASSAGE,45 COURTENAY DR,,Charleston,SC,29401,843-852-9939,843-852-9949,primary_practice,2010-02-18,2010-02-18,A,1,https://npiregistry.cms.hhs.gov/provider-view/1225350127
1720302144,"Center Of Hope Of Myrtle Beach, Llc",,,,,,"Clinic/Center, Rehabilitation, Substance Use Disorder",261QR0405X,"Clinic/Center, Mental Health (Including Community Mental Health Center); Clinic/Center, Methadone Clinic; Clinic/Center, Multi-Specialty; Clinic/Center, Primary Care; Clinic/Center, Rehabilitation, Substance Use Disorder; Community/Behavioral Health; Pharmacist",,,"CENTER OF HOPE OF MYRTLE BEACH, LLC",104 GEORGE BISHOP PKWY,,Myrtle Beach,SC,29579,843-903-6212,,primary_practice,2010-03-15,2024-09-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1720302144
1285910208,"Center Of Hope Youth Advocacy, Llc",,,,,,Community/Behavioral Health,251S00000X,Case Management; Community/Behavioral Health; Early Intervention Provider Agency,,,"CENTER OF HOPE YOUTH ADVOCACY, LLC",700 S PARKER DR STE 1A,,Florence,SC,29501,843-407-1251,,primary_practice,2011-10-24,2013-12-16,A,1,https://npiregistry.cms.hhs.gov/provider-view/1285910208
1356531271,Center Of Obstetrics And Gynecology L.L.C.,,,,,,Specialist,174400000X,Specialist,18924,SC,CENTER OF OBSTETRICS AND GYNECOLOGY L.L.C.,8024 MYRTLE TRACE DR,,Conway,SC,29526,843-347-7333,843-347-7288,primary_practice,2007-07-26,2012-07-10,A,2,https://npiregistry.cms.hhs.gov/provider-view/1356531271
1265220412,Centered Self Care,,,,,,"Clinic/Center, Mental Health (Including Community Mental Health Center)",261QM0801X,"Clinic/Center, Mental Health (Including Community Mental Health Center)",,,CENTERED SELF CARE,4900 OHEAR AVE STE 100-9033,,North Charleston,SC,29405,843-410-9809,843-310-5578,primary_practice,2025-04-28,2026-02-20,A,1,https://npiregistry.cms.hhs.gov/provider-view/1265220412
1023534302,Centerway Behavioral Health Llc,,,,,,"Psychiatry & Neurology, Psychiatry",2084P0800X,"Psychiatry & Neurology, Psychiatry",,,CENTERWAY BEHAVIORAL HEALTH LLC,2079 CHARLIE HALL BLVD,,Charleston,SC,29414,843-974-5622,,primary_practice,2017-08-17,2019-06-11,A,1,https://npiregistry.cms.hhs.gov/provider-view/1023534302
1285899526,Centerwell Certified Healthcare Corp.,,,,,,Home Health,251E00000X,Home Health,,,CENTERWELL CERTIFIED HEALTHCARE CORP.,4975 LACROSS RD,SUITE 354,North Charleston,SC,29406,843-744-1191,,primary_practice,2008-07-25,2026-07-31,A,1,https://npiregistry.cms.hhs.gov/provider-view/1285899526
1689481194,Centerwell Senior Primary Care (Sc) Jv Pc,,,,,,Internal Medicine,207R00000X,Family Medicine; General Practice; Internal Medicine,,,CENTERWELL SENIOR PRIMARY CARE (SC) JV PC,310 HINSON DR STE 3,,Myrtle Beach,SC,29579,843-966-0613,843-628-0979,primary_practice,2024-12-17,2026-01-06,A,1,https://npiregistry.cms.hhs.gov/provider-view/1689481194
1235699240,Centerwell Senior Primary Care (Sc) Pc,,,,,,Internal Medicine,207R00000X,Family Medicine; General Practice; Internal Medicine,,,CENTERWELL SENIOR PRIMARY CARE (SC) PC,1213 REMOUNT RD,,North Charleston,SC,29406,843-973-5415,833-994-1101,primary_practice,2019-03-25,2024-08-19,A,1,https://npiregistry.cms.hhs.gov/provider-view/1235699240
1740833938,Centerwell Senior Primary Care (Sc) Pc,,,,,,Internal Medicine,207R00000X,Family Medicine; General Practice; Internal Medicine,,,CENTERWELL SENIOR PRIMARY CARE (SC) PC,1401 SAM RITTENBERG BLVD STE 6,,Charleston,SC,29407,843-973-5393,833-994-1098,primary_practice,2019-07-17,2024-08-19,A,1,https://npiregistry.cms.hhs.gov/provider-view/1740833938
1407556889,Centerwell Senior Primary Care Sc Jv Pc,,,,,,Internal Medicine,207R00000X,Family Medicine; General Practice; Internal Medicine,,,CENTERWELL SENIOR PRIMARY CARE SC JV PC,2520 S HIGHWAY 17 UNIT 10,,Murrells Inlet,SC,29576,843-595-2937,877-958-9064,primary_practice,2023-03-06,2024-08-19,A,1,https://npiregistry.cms.hhs.gov/provider-view/1407556889
1376242917,Centerwell Senior Primary Care Sc Jv Pc,,,,,,Internal Medicine,207R00000X,Family Medicine; General Practice; Internal Medicine,,,CENTERWELL SENIOR PRIMARY CARE SC JV PC,3725 RENEE DR,,Myrtle Beach,SC,29579,843-350-1124,877-452-8854,primary_practice,2023-03-02,2024-08-19,A,1,https://npiregistry.cms.hhs.gov/provider-view/1376242917
1538974159,Centerwell Senior Primary Care Sc Jv Pc,,,,,,Internal Medicine,207R00000X,Family Medicine; General Practice; Internal Medicine,,,CENTERWELL SENIOR PRIMARY CARE SC JV PC,240 HIGHWAY 17 N,,North Myrtle Beach,SC,29582,407-447-7120,,primary_practice,2025-02-11,2025-02-11,A,1,https://npiregistry.cms.hhs.gov/provider-view/1538974159
1679611578,"Central Avenue Healthworks, P.A.",,,,,,Chiropractor,111N00000X,Chiropractor,909,SC,"CENTRAL AVENUE HEALTHWORKS, P.A.",713 CENTRAL AVE,,Summerville,SC,29483,843-821-8787,843-821-8799,primary_practice,2007-02-02,2009-07-08,A,1,https://npiregistry.cms.hhs.gov/provider-view/1679611578
1396455515,Centrum Therapy Services Llc,,,,,,Physical Therapist,225100000X,Occupational Therapist; Physical Therapist,,,CENTRUM THERAPY SERVICES LLC,104 MALLORY DR,,Goose Creek,SC,29445,843-996-1471,843-808-6986,primary_practice,2022-11-29,2025-09-02,A,1,https://npiregistry.cms.hhs.gov/provider-view/1396455515
1417904277,Cerro Gordo Volunteer Fire Department And Rescue Squad Inc,,,,,,"Ambulance, Land Transport",3416L0300X,"Ambulance, Land Transport",,NC,CERRO GORDO VOLUNTEER FIRE DEPARTMENT AND RESCUE SQUAD INC,75 E RAILROAD ST,,Cerro Gordo,NC,28430,910-654-3535,910-654-4825,primary_practice,2006-05-27,2024-12-02,A,1,https://npiregistry.cms.hhs.gov/provider-view/1417904277
1508478777,Cfd Ji Llc,,,,,,"Clinic/Center, Dental",261QD0000X,"Clinic/Center, Dental",,,CFD JI LLC,693 WHISPERING MARSH DR,,Charleston,SC,29412,843-323-8049,,primary_practice,2020-08-19,2020-08-19,A,1,https://npiregistry.cms.hhs.gov/provider-view/1508478777
1649941170,Cfl Home Care Inc.,,,,,,Home Health,251E00000X,Home Health; In Home Supportive Care,,,CFL HOME CARE INC.,159 CIVITAS ST,SUITE 206,Mount Pleasant,SC,29464,843-852-9090,843-852-0500,primary_practice,2021-09-23,2025-02-05,A,1,https://npiregistry.cms.hhs.gov/provider-view/1649941170
1730639055,Cfsh Llc,,,,,,Nurse Practitioner,363L00000X,Chiropractor; Nurse Practitioner,,,CFSH LLC,4111 MURRELLS INLET RD,,Murrells Inlet,SC,29576,843-652-5678,843-652-5679,primary_practice,2016-10-11,2017-12-06,A,2,https://npiregistry.cms.hhs.gov/provider-view/1730639055
1174914352,Cgi Anesthesia Associates Llc,,,,,,"Nurse Anesthetist, Certified Registered",367500000X,"Anesthesiology; Nurse Anesthetist, Certified Registered",,,CGI ANESTHESIA ASSOCIATES LLC,4746 MONTGOMERY RD,SUITE 202,Cincinnati,OH,45212,513-451-6001,,primary_practice,2015-02-10,2015-03-12,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174914352
1437012135,Cgs Medical,,,,,,Family Medicine,207Q00000X,Family Medicine,,,CGS MEDICAL,465 GARRIS HILL LOOP,,Smoaks,SC,29481,803-824-9721,,primary_practice,2025-12-08,2026-01-21,A,1,https://npiregistry.cms.hhs.gov/provider-view/1437012135
