npi,last_name,first_name,middle_name,credential,sole_proprietor,matched_term,primary_taxonomy,taxonomy_code,all_taxonomies,license,license_state,org_name,address_1,address_2,city,state,postal_code,phone,fax,location_kind,enumeration_date,last_updated,status,address_shared_by,source_url
1518336924,"Jebediah S. Christy, Dds - Myrtle Beach Pllc",,,,,,"Dentist, General Practice",1223G0001X,"Dentist, General Practice",8613,SC,"JEBEDIAH S. CHRISTY, DDS - MYRTLE BEACH PLLC",1209 N RETAIL CT,,Myrtle Beach,SC,29577,843-874-4060,843-443-6952,primary_practice,2015-09-16,2015-10-30,A,1,https://npiregistry.cms.hhs.gov/provider-view/1518336924
1134242621,Jeffrey H Wallen D.D.S. P.C.,,,,,,"Dentist, Oral and Maxillofacial Surgery",1223S0112X,"Dentist, Oral and Maxillofacial Surgery",2959,SC,JEFFREY H WALLEN D.D.S. P.C.,1200 48TH AVE N STE 101,,Myrtle Beach,SC,29577,843-449-4993,843-497-0647,primary_practice,2007-04-09,2008-06-05,A,1,https://npiregistry.cms.hhs.gov/provider-view/1134242621
1023601374,"Jei Labs, Llc",,,,,,"Pathology, Clinical Laboratory Director, Non-physician",247ZC0005X,"Pathology, Clinical Laboratory Director, Non-physician",,,"JEI LABS, LLC",2101 FIREBIRD LN UNIT 10,,Myrtle Beach,SC,29577,305-798-9347,,primary_practice,2021-02-18,2021-03-10,A,1,https://npiregistry.cms.hhs.gov/provider-view/1023601374
1558783530,"Jelinek Dental, Inc",,,,,,"Clinic/Center, Dental",261QD0000X,"Clinic/Center, Dental",4664,SC,"JELINEK DENTAL, INC",38 BLACKGUM RD UNIT G,,Pawleys Island,SC,29585,843-235-2719,843-235-2730,primary_practice,2014-01-10,2014-01-10,A,3,https://npiregistry.cms.hhs.gov/provider-view/1558783530
1447884705,Jennie Cassidy Psychologist Llc,,,,,,"Clinic/Center, Mental Health (Including Community Mental Health Center)",261QM0801X,"Clinic/Center, Mental Health (Including Community Mental Health Center)",,,JENNIE CASSIDY PSYCHOLOGIST LLC,1511 9TH AVE STE C,,Conway,SC,29526,843-685-0264,843-748-0448,primary_practice,2020-02-26,2020-02-26,A,1,https://npiregistry.cms.hhs.gov/provider-view/1447884705
1467587477,"Jennifer Edwards Butler, Dmd, Pa",,,,,,"Dentist, Orthodontics and Dentofacial Orthopedics",1223X0400X,"Dentist, Orthodontics and Dentofacial Orthopedics",3767,SC,"JENNIFER EDWARDS BUTLER, DMD, PA",2608 MAIN ST UNIT B,,Conway,SC,29526,832-488-2526,843-488-2535,primary_practice,2007-02-22,2007-08-21,A,1,https://npiregistry.cms.hhs.gov/provider-view/1467587477
1801865399,"Jlc Rehab, Inc.",,,,,,Physical Therapist,225100000X,Physical Therapist,5347,SC,"JLC REHAB, INC.",11931 PLAZA DR,,Murrells Inlet,SC,29576,843-357-4039,843-357-4227,primary_practice,2006-03-16,2008-05-21,A,3,https://npiregistry.cms.hhs.gov/provider-view/1801865399
1285448001,"Jm Counseling, Llc",,,,,,"Counselor, Mental Health",101YM0800X,"Counselor, Mental Health",,,"JM COUNSELING, LLC",679 INLAND DR,,Myrtle Beach,SC,29588,215-327-6301,,primary_practice,2025-02-03,2025-02-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1285448001
1639587470,"Johari Family Services, Llc",,,,,,"Psychiatry & Neurology, Psychiatry",2084P0800X,"Community/Behavioral Health; Counselor, Mental Health; Psychiatry & Neurology, Psychiatry",,,"JOHARI FAMILY SERVICES, LLC",800 LEGION ST,SUITE 100-C,Conway,SC,29526,843-501-0120,,primary_practice,2014-07-24,2014-07-24,A,2,https://npiregistry.cms.hhs.gov/provider-view/1639587470
1801019344,"John A. Miller, Dmd, Llc",,,,,,"Dentist, General Practice",1223G0001X,"Dentist, General Practice",2942,SC,"JOHN A. MILLER, DMD, LLC",1209 N FRASER ST,,Georgetown,SC,29440,843-546-2273,843-546-7777,primary_practice,2007-04-11,2020-08-22,A,1,https://npiregistry.cms.hhs.gov/provider-view/1801019344
1326184839,"John A. Miller, Dmd,Llc",,,,,,"Dentist, Dental Public Health",1223D0001X,"Dentist, Dental Public Health",2942,SC,"JOHN A. MILLER, DMD,LLC",4410 HIGHWAY 17 UNIT B5,WOODSIDE VILLAGE,Murrells Inlet,SC,29576,843-357-2273,843-357-9595,primary_practice,2007-01-30,2020-08-22,A,2,https://npiregistry.cms.hhs.gov/provider-view/1326184839
1295871341,John Anderson Miller,,,,,,"Dentist, General Practice",1223G0001X,"Dentist, General Practice",2942,SC,JOHN ANDERSON MILLER,4539 HIGHWAY 17,,Murrells Inlet,SC,29576,843-357-2273,843-357-9595,primary_practice,2007-01-29,2017-01-20,A,1,https://npiregistry.cms.hhs.gov/provider-view/1295871341
1639209133,John C Bilder Dmd Pa,,,,,,"Dentist, General Practice",1223G0001X,"Dentist, General Practice",SC2391,SC,JOHN C BILDER DMD PA,410 SOUTH MAIN STREET,,Mullins,SC,29574,843-464-2099,843-464-4432,primary_practice,2007-03-06,2008-06-20,A,1,https://npiregistry.cms.hhs.gov/provider-view/1639209133
1316279128,"John D Hodgson Md, Pa",,,,,,Internal Medicine,207R00000X,Internal Medicine,72543,NC,"JOHN D HODGSON MD, PA",619 JEFFERSON ST,,Whiteville,NC,28472,910-642-0331,910-642-0597,primary_practice,2010-02-03,2010-02-03,A,11,https://npiregistry.cms.hhs.gov/provider-view/1316279128
1407188212,"John F Munroe Md, Pa",,,,,,Internal Medicine,207R00000X,Internal Medicine,2262,NC,"JOHN F MUNROE MD, PA",619 JEFFERSON ST,,Whiteville,NC,28472,910-642-2230,,primary_practice,2010-02-03,2010-02-03,A,11,https://npiregistry.cms.hhs.gov/provider-view/1407188212
1851614747,John P Waldron Dds Pa,,,,,,Dentist,122300000X,Dentist,1773,SC,JOHN P WALDRON DDS PA,1004 BUCK ST,,Conway,SC,29526,843-248-2187,843-248-5051,primary_practice,2010-03-05,2010-03-05,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851614747
1427351683,"Johnson Drug Company, Inc",,,,,,"Durable Medical Equipment & Medical Supplies, Oxygen Equipment & Supplies",332BX2000X,"Durable Medical Equipment & Medical Supplies, Oxygen Equipment & Supplies",01720,NC,"JOHNSON DRUG COMPANY, INC",1727 SOUTH MADISON STR,SUITE 11,Whiteville,NC,28472,910-642-0192,910-642-0198,primary_practice,2010-12-09,2015-09-18,A,1,https://npiregistry.cms.hhs.gov/provider-view/1427351683
1164276499,Joined Together Marriage& Family Llc,,,,,,Counselor,101Y00000X,Counselor,,,JOINED TOGETHER MARRIAGE& FAMILY LLC,4006 HIGHWAY 1008,,Little River,SC,29566,843-957-9213,,primary_practice,2024-04-15,2024-04-15,A,1,https://npiregistry.cms.hhs.gov/provider-view/1164276499
1336006485,"Joint Effort Counseling Services, Llc",,,,,,"Clinic/Center, Mental Health (Including Community Mental Health Center)",261QM0801X,"Clinic/Center, Mental Health (Including Community Mental Health Center)",,,"JOINT EFFORT COUNSELING SERVICES, LLC",8061 PLEASANT POINT LN,,Myrtle Beach,SC,29579,313-402-6039,,primary_practice,2026-01-08,2026-01-08,A,1,https://npiregistry.cms.hhs.gov/provider-view/1336006485
1528709144,Jolie Visage Rejuvenation Centre,,,,,,Non-Pharmacy Dispensing Site,332900000X,Non-Pharmacy Dispensing Site,,,JOLIE VISAGE REJUVENATION CENTRE,804 INLET SQUARE DR UNIT D,,Murrells Inlet,SC,29576,843-357-0010,,primary_practice,2022-04-06,2022-04-06,A,1,https://npiregistry.cms.hhs.gov/provider-view/1528709144
1104048925,Jonathan Alan Simons Phd Pc,,,,,,"Psychologist, Clinical",103TC0700X,"Psychologist, Clinical",639,SC,JONATHAN ALAN SIMONS PHD PC,1506 AZALEA DR,STE 602,Surfside Beach,SC,29575,843-828-0502,843-828-4402,primary_practice,2007-05-02,2012-08-23,A,1,https://npiregistry.cms.hhs.gov/provider-view/1104048925
1841167632,Joseph And Berson Llc,,,,,,"Dentist, General Practice",1223G0001X,"Dentist, General Practice",,,JOSEPH AND BERSON LLC,632 FRONT STREET,,Georgetown,SC,29440,843-546-5994,843-546-4084,primary_practice,2025-10-17,2025-10-17,A,2,https://npiregistry.cms.hhs.gov/provider-view/1841167632
1043405004,Joseph And Joseph P.A.,,,,,,"Dentist, General Practice",1223G0001X,"Dentist, General Practice",2114,SC,JOSEPH AND JOSEPH P.A.,632 FRONT ST,,Georgetown,SC,29440,843-546-5994,843-546-4084,primary_practice,2007-09-12,2007-09-12,A,2,https://npiregistry.cms.hhs.gov/provider-view/1043405004
1124406830,"Joye Counseling Services, Llc",,,,,,"Social Worker, Clinical",1041C0700X,"Social Worker, Clinical",9121,SC,"JOYE COUNSELING SERVICES, LLC",671 JAMESTOWN DR,SUITE 208B,Murrells Inlet,SC,29576,843-344-0294,,primary_practice,2015-05-13,2015-05-13,A,4,https://npiregistry.cms.hhs.gov/provider-view/1124406830
1124621750,Joyful Soul Therapy Llc,,,,,,"Counselor, Professional",101YP2500X,"Counselor, Professional",,,JOYFUL SOUL THERAPY LLC,4561 HIGHWAY 17 BYP S,,Myrtle Beach,SC,29577,843-274-9540,843-293-7685,primary_practice,2020-11-17,2026-05-07,A,1,https://npiregistry.cms.hhs.gov/provider-view/1124621750
1659383255,"Jpe Enterprises, Inc.",,,,,,Durable Medical Equipment & Medical Supplies,332B00000X,Durable Medical Equipment & Medical Supplies,,,"JPE ENTERPRISES, INC.",5001 N KINGS HWY STE 101,,Myrtle Beach,SC,29577,843-692-2555,843-692-9976,primary_practice,2006-08-12,2016-05-13,A,1,https://npiregistry.cms.hhs.gov/provider-view/1659383255
1215538764,"Jrj Whiteville, Inc",,,,,,"Pharmacy, Community/Retail Pharmacy",3336C0003X,"Pharmacy; Pharmacy, Community/Retail Pharmacy",,,"JRJ WHITEVILLE, INC",801 S MADISON ST,,Whiteville,NC,28472,910-642-4188,910-642-9003,primary_practice,2020-11-02,2021-12-27,A,3,https://npiregistry.cms.hhs.gov/provider-view/1215538764
1588993646,"Js-Bell Enterprises, Llc",,,,,,Plastic Surgery,208200000X,Family Medicine; Plastic Surgery,,,"JS-BELL ENTERPRISES, LLC",702 6TH AVE S,,North Myrtle Beach,SC,29582,843-249-5433,,primary_practice,2009-12-18,2022-09-28,A,1,https://npiregistry.cms.hhs.gov/provider-view/1588993646
1952886996,"Jtp Behavior Concepts, Llc",,,,,,Behavior Analyst,103K00000X,Behavior Analyst,,,"JTP BEHAVIOR CONCEPTS, LLC",4078 EDENBOROUGH DR,,Myrtle Beach,SC,29588,508-873-3221,,primary_practice,2018-09-25,2018-10-08,A,1,https://npiregistry.cms.hhs.gov/provider-view/1952886996
1316602949,Jubilant Health Solutions,,,,,,Clinical Medical Laboratory,291U00000X,"Clinical Medical Laboratory; Home Health; Registered Nurse, Home Health",,,JUBILANT HEALTH SOLUTIONS,2428 HOBART ST,,Myrtle Beach,SC,29579,864-356-5178,,primary_practice,2021-11-08,2021-11-10,A,1,https://npiregistry.cms.hhs.gov/provider-view/1316602949
1689188286,"Justice Pharmacy,Inc.",,,,,,Pharmacy,333600000X,Pharmacy,8431,NC,"JUSTICE PHARMACY,INC.",301 S WILLIS DR,#112,Shallotte,NC,28470,910-755-6337,,primary_practice,2017-11-20,2023-03-29,A,1,https://npiregistry.cms.hhs.gov/provider-view/1689188286
1750627899,Justice Works Behavioral Care,,,,,,Counselor,101Y00000X,Counselor,25150000x,SC,JUSTICE WORKS BEHAVIORAL CARE,200 ELM ST,,Conway,SC,29526,843-488-1615,,primary_practice,2012-12-18,2012-12-18,A,2,https://npiregistry.cms.hhs.gov/provider-view/1750627899
1427392026,Justice Works Behavioral Care,,,,,,"Social Worker, Clinical",1041C0700X,"Community/Behavioral Health; Social Worker, Clinical",,,JUSTICE WORKS BEHAVIORAL CARE,200 ELM ST,SUITE 1,Conway,SC,29526,843-359-7538,843-488-1616,primary_practice,2012-11-20,2012-11-20,A,2,https://npiregistry.cms.hhs.gov/provider-view/1427392026
1215041298,"Kelley R Johnson, Llc",,,,,,"Pharmacy, Community/Retail Pharmacy",3336C0003X,"Durable Medical Equipment & Medical Supplies; Pharmacy; Pharmacy, Community/Retail Pharmacy; Pharmacy, Compounding Pharmacy; Pharmacy, Long Term Care Pharmacy",2164,SC,"KELLEY R JOHNSON, LLC",1743 N FRASER ST,,Georgetown,SC,29440,843-546-2222,843-527-8300,primary_practice,2006-08-18,2022-01-18,A,2,https://npiregistry.cms.hhs.gov/provider-view/1215041298
1659015428,Kemper Therapy Group Llc,,,,,,"Clinic/Center, Hearing and Speech",261QH0700X,"Clinic/Center, Hearing and Speech",,,KEMPER THERAPY GROUP LLC,820 OXBOW DR,,Myrtle Beach,SC,29579,816-804-3184,,primary_practice,2022-04-26,2022-04-26,A,1,https://npiregistry.cms.hhs.gov/provider-view/1659015428
1023295367,Kenneth T Cappuccio Llc,,,,,,"Social Worker, Clinical",1041C0700X,"Social Worker, Clinical",44SC04533100,NJ,KENNETH T CAPPUCCIO LLC,2195 HAYSTACK WAY,,Myrtle Beach,SC,29579,908-447-2913,,primary_practice,2008-01-29,2022-09-27,A,1,https://npiregistry.cms.hhs.gov/provider-view/1023295367
1346511011,Kentenn Anesthesia,,,,,,"Nurse Anesthetist, Certified Registered",367500000X,"Nurse Anesthetist, Certified Registered",667892,TN,KENTENN ANESTHESIA,1109 E REELFOOT AVE,SUITE B,Union City,TN,38261,731-884-0600,,primary_practice,2012-01-26,2012-01-26,A,1,https://npiregistry.cms.hhs.gov/provider-view/1346511011
1447894746,"Kentucky Anesthesia Consultants, Pllc",,,,,,"Nurse Anesthetist, Certified Registered",367500000X,"Nurse Anesthetist, Certified Registered",,,"KENTUCKY ANESTHESIA CONSULTANTS, PLLC",770 PARK EAST BLVD STE B,,Lafayette,IN,47905,765-714-4344,843-491-4023,primary_practice,2019-10-30,2019-11-04,A,1,https://npiregistry.cms.hhs.gov/provider-view/1447894746
1164090866,Keys To Health And Wellness,,,,,,"Counselor, Mental Health",101YM0800X,"Counselor, Mental Health",,,KEYS TO HEALTH AND WELLNESS,3874 RENEE DR UNIT B,,Myrtle Beach,SC,29579,717-649-9138,,primary_practice,2021-06-17,2024-12-13,A,2,https://npiregistry.cms.hhs.gov/provider-view/1164090866
1417420464,"Keystone Care, Llc",,,,,,Community/Behavioral Health,251S00000X,"Clinic/Center, Multi-Specialty; Community/Behavioral Health; Nurse Practitioner, Psych/Mental Health; Psychiatry & Neurology, Psychiatry; Social Worker, Clinical",,,"KEYSTONE CARE, LLC",285 LA PATOS DR,,Myrtle Beach,SC,29588,191-953-9852,,primary_practice,2019-01-02,2019-01-02,A,1,https://npiregistry.cms.hhs.gov/provider-view/1417420464
1255039707,"Kid Care Pediatric Urgent Care, Llc",,,,,,"Clinic/Center, Urgent Care",261QU0200X,"Clinic/Center, Urgent Care; Nurse Practitioner, Family",,,"KID CARE PEDIATRIC URGENT CARE, LLC",212 MAIN ST STE A,,Conway,SC,29526,843-340-2672,,primary_practice,2023-02-22,2025-11-19,A,1,https://npiregistry.cms.hhs.gov/provider-view/1255039707
1255039707,"Kid Care Pediatric Urgent Care, Llc",,,,,,"Clinic/Center, Urgent Care",261QU0200X,"Clinic/Center, Urgent Care; Nurse Practitioner, Family",,,"KID CARE PEDIATRIC URGENT CARE, LLC",235 VILLAGE CENTER BLVD UNIT 2,,Myrtle Beach,SC,29579,843-488-7337,843-488-7338,other_practice,2023-02-22,2025-11-19,A,1,https://npiregistry.cms.hhs.gov/provider-view/1255039707
1396723771,Kids Care Medical,,,,,,"Durable Medical Equipment & Medical Supplies, Oxygen Equipment & Supplies",332BX2000X,"Durable Medical Equipment & Medical Supplies, Oxygen Equipment & Supplies",026544204,SC,KIDS CARE MEDICAL,202 SHERWOOD DRIVE,,Conway,SC,29526,843-915-0173,843-410-6364,primary_practice,2006-01-05,2019-06-11,A,1,https://npiregistry.cms.hhs.gov/provider-view/1396723771
1881440279,Kids Counseling And Autism Therapeutic Center Company,,,,,,"Counselor, Mental Health",101YM0800X,"Counselor, Mental Health",,,KIDS COUNSELING AND AUTISM THERAPEUTIC CENTER COMPANY,5049 OAT FIELDS DR,,Myrtle Beach,SC,29588,708-289-6911,,primary_practice,2024-04-25,2024-04-25,A,1,https://npiregistry.cms.hhs.gov/provider-view/1881440279
1740689967,"Kings Highway Dental Health Center, P.C.",,,,,,"Dentist, General Practice",1223G0001X,"Dentist, General Practice",2464,SC,"KINGS HIGHWAY DENTAL HEALTH CENTER, P.C.",1317 N KINGS HWY # 106,,Myrtle Beach,SC,29577,843-626-5437,,primary_practice,2014-08-14,2014-08-14,A,1,https://npiregistry.cms.hhs.gov/provider-view/1740689967
1336128412,Kingston Family Care,,,,,,"Nurse Practitioner, Primary Care",363LP2300X,"Nurse Practitioner, Primary Care",26916,SC,KINGSTON FAMILY CARE,1511 B 9TH AVE,,Conway,SC,29526,843-839-9202,,primary_practice,2006-01-17,2007-10-26,A,1,https://npiregistry.cms.hhs.gov/provider-view/1336128412
1699581900,"Kj Therapy Services, Llc",,,,,,Physical Therapist,225100000X,Physical Therapist,,,"KJ THERAPY SERVICES, LLC",12287 HIGHWAY 707,,Murrells Inlet,SC,29576,854-855-0808,,primary_practice,2024-12-10,2024-12-10,A,2,https://npiregistry.cms.hhs.gov/provider-view/1699581900
1275482416,"Kj Well, Llc",,,,,,Massage Therapist,225700000X,Massage Therapist,,,"KJ WELL, LLC",568 GEORGE BISHOP PKWY,,Myrtle Beach,SC,29579,843-455-2766,,primary_practice,2026-01-22,2026-01-22,A,2,https://npiregistry.cms.hhs.gov/provider-view/1275482416
1609366699,"Klf Counseling & Consulting, Pa",,,,,,"Clinic/Center, Mental Health (Including Community Mental Health Center)",261QM0801X,"Clinic/Center, Mental Health (Including Community Mental Health Center)",,,"KLF COUNSELING & CONSULTING, PA",1107 48TH AVE N,,Myrtle Beach,SC,29577,843-240-9446,866-647-6536,primary_practice,2018-05-15,2020-07-22,A,1,https://npiregistry.cms.hhs.gov/provider-view/1609366699
1609366699,"Klf Counseling & Consulting, Pa",,,,,,"Clinic/Center, Mental Health (Including Community Mental Health Center)",261QM0801X,"Clinic/Center, Mental Health (Including Community Mental Health Center)",,,"KLF COUNSELING & CONSULTING, PA",1107 48TH AVE N STE 310A,,Myrtle Beach,SC,29577,843-240-9446,866-647-6536,other_practice,2018-05-15,2020-07-22,A,1,https://npiregistry.cms.hhs.gov/provider-view/1609366699
1316433204,Kloch Family Dentistry Llc,,,,,,"Clinic/Center, Dental",261QD0000X,"Clinic/Center, Dental",,,KLOCH FAMILY DENTISTRY LLC,1602 HIGHWAY 17 N,,Surfside Beach,SC,29575,843-238-3332,,primary_practice,2018-07-03,2018-07-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1316433204
1235935354,Knight Family Legacy Llc,,,,,,Chiropractor,111N00000X,Chiropractor,,,KNIGHT FAMILY LEGACY LLC,10373 HIGHWAY 90 UNIT D,,Little River,SC,29566,843-399-2299,,primary_practice,2025-02-20,2025-02-20,A,1,https://npiregistry.cms.hhs.gov/provider-view/1235935354
1831423326,Krt Enterprises,,,,,,Pharmacist,183500000X,Pharmacist,,,KRT ENTERPRISES,1401 MAIN ST,,Conway,SC,29526,843-248-4609,843-488-0770,primary_practice,2009-09-30,2009-09-30,A,1,https://npiregistry.cms.hhs.gov/provider-view/1831423326
1992211429,Kru Chiropractic & Wellness,,,,,,Chiropractor,111N00000X,Chiropractor,3832,SC,KRU CHIROPRACTIC & WELLNESS,5001 N KINGS HWY STE 204,,Myrtle Beach,SC,29577,843-999-1805,855-277-9141,primary_practice,2017-12-20,2018-12-26,A,1,https://npiregistry.cms.hhs.gov/provider-view/1992211429
1073846846,"L. H. Transportation Services, Inc",,,,,,Non-emergency Medical Transport (VAN),343900000X,Non-emergency Medical Transport (VAN),,,"L. H. TRANSPORTATION SERVICES, INC",368A JESSE ST,,Myrtle Beach,SC,29579,843-236-2500,843-236-2505,primary_practice,2009-09-11,2009-09-11,A,1,https://npiregistry.cms.hhs.gov/provider-view/1073846846
1063045565,La Bella Md,,,,,,Family Medicine,207Q00000X,Family Medicine,,,LA BELLA MD,2020 OAKHEART RD,,Myrtle Beach,SC,29579,843-424-3015,,primary_practice,2020-02-13,2020-02-13,A,1,https://npiregistry.cms.hhs.gov/provider-view/1063045565
1013261072,Laboratory Corporation Of America Holdings,,,,,,Clinical Medical Laboratory,291U00000X,Clinical Medical Laboratory,,,LABORATORY CORPORATION OF AMERICA HOLDINGS,1075 N FRASER ST,SUITE A,Georgetown,SC,29440,843-520-1973,,primary_practice,2012-10-30,2013-12-18,A,6,https://npiregistry.cms.hhs.gov/provider-view/1013261072
1487197364,Laboratory Corporation Of America Holdings,,,,,,Clinical Medical Laboratory,291U00000X,Clinical Medical Laboratory,,,LABORATORY CORPORATION OF AMERICA HOLDINGS,107 MCLEOD HEALTH BLVD STE 202,,Myrtle Beach,SC,29579,843-798-4194,,primary_practice,2016-11-28,2020-01-22,A,5,https://npiregistry.cms.hhs.gov/provider-view/1487197364
1952655912,Laboratory Corporation Of America Holdings,,,,,,Clinical Medical Laboratory,291U00000X,Clinical Medical Laboratory,,,LABORATORY CORPORATION OF AMERICA HOLDINGS,9699 OCEAN HWY,SUITE A,Pawleys Island,SC,29585,843-235-0672,,primary_practice,2012-10-30,2013-12-18,A,4,https://npiregistry.cms.hhs.gov/provider-view/1952655912
1760663777,Lacey Chiropractic Clinic,,,,,,Chiropractor,111N00000X,Chiropractor,,SC,LACEY CHIROPRACTIC CLINIC,9428 OCEAN HWY STE 1,,Pawleys Isl,SC,29585,843-237-1919,843-237-7694,primary_practice,2007-11-19,2007-11-20,A,2,https://npiregistry.cms.hhs.gov/provider-view/1760663777
1750444717,"Lai Group Homes, Llc",,,,,,"Residential Treatment Facility, Intellectual and/or Developmental Disabilities",320600000X,"Residential Treatment Facility, Intellectual and/or Developmental Disabilities",MHL-010-042,NC,"LAI GROUP HOMES, LLC",1022 BRICK LANDING RD SW,,Shallotte,NC,28470,910-755-6713,,primary_practice,2006-12-19,2020-08-22,A,1,https://npiregistry.cms.hhs.gov/provider-view/1750444717
1700289428,Latonya Lee Niang & Associates,,,,,,Early Intervention Provider Agency,252Y00000X,Community/Behavioral Health; Early Intervention Provider Agency,,,LATONYA LEE NIANG & ASSOCIATES,3972 BUSINESS 17 E STE E,,Bolivia,NC,28422,866-338-1851,,primary_practice,2014-10-08,2016-02-09,A,1,https://npiregistry.cms.hhs.gov/provider-view/1700289428
1306039185,"Lawrence M Linett, Md, Pllc",,,,,,"Emergency Medicine, Sports Medicine",207PS0010X,"Emergency Medicine, Sports Medicine",52071,NC,"LAWRENCE M LINETT, MD, PLLC",4501 MAIN ST,UNIT 2,Shallotte,NC,28470,910-754-9000,910-754-9080,primary_practice,2007-08-24,2014-10-07,A,3,https://npiregistry.cms.hhs.gov/provider-view/1306039185
1619637444,"Lawson Family Dentistry, Llc",,,,,,Dentist,122300000X,Dentist,,,"LAWSON FAMILY DENTISTRY, LLC",1515 9TH AVE,,Conway,SC,29526,843-248-3843,,primary_practice,2021-12-21,2022-02-17,A,2,https://npiregistry.cms.hhs.gov/provider-view/1619637444
1780643049,Lb & Km Llc,,,,,,Family Medicine,207Q00000X,"Family Medicine; Internal Medicine, Cardiovascular Disease",DO 411,SC,LB & KM LLC,4630 HWY 17 BYPASS,,Murrells Inlet,SC,29576,843-357-1299,843-357-2264,primary_practice,2006-03-23,2008-09-12,A,1,https://npiregistry.cms.hhs.gov/provider-view/1780643049
1033446653,Learning Connections Developmental Center,,,,,,Community/Behavioral Health,251S00000X,"Community/Behavioral Health; Occupational Therapist; Psychologist, Cognitive & Behavioral; Speech-Language Pathologist,  ",,,LEARNING CONNECTIONS DEVELOPMENTAL CENTER,609 JEFFERSON ST,,Whiteville,NC,28472,910-641-4090,910-641-4092,primary_practice,2009-11-04,2009-11-04,A,2,https://npiregistry.cms.hhs.gov/provider-view/1033446653
1841438181,Learning Connections Pediatric Speech And Lanugage Center,,,,,,"Speech-Language Pathologist,  ",235Z00000X,"Counselor, Professional; Psychologist; Speech-Language Pathologist,  ",,,LEARNING CONNECTIONS PEDIATRIC SPEECH AND LANUGAGE CENTER,609 JEFFERSON ST,,Whiteville,NC,28472,910-641-4090,910-641-4092,primary_practice,2009-01-24,2009-01-24,A,2,https://npiregistry.cms.hhs.gov/provider-view/1841438181
1174347611,Learning Curve Child And Family Psychology,,,,,,"Psychologist, School",103TS0200X,"Psychologist, School",,,LEARNING CURVE CHILD AND FAMILY PSYCHOLOGY,1500 HWY 17 N,STE 201,Surfside Beach,SC,29575,843-481-0725,,primary_practice,2024-11-12,2024-11-12,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174347611
1235971136,Lees Inlet Apothecary Inc.,,,,,,"Pharmacy, Long Term Care Pharmacy",3336L0003X,"Pharmacy, Long Term Care Pharmacy",,,LEES INLET APOTHECARY INC.,3579 HIGHWAY 17 BUSINESS,,Murrells Inlet,SC,29576,843-651-7979,843-651-3319,primary_practice,2024-06-11,2024-07-10,A,1,https://npiregistry.cms.hhs.gov/provider-view/1235971136
1144231713,Lees Inlet Apothecary Inc.,,,,,,"Pharmacy, Community/Retail Pharmacy",3336C0003X,"Pharmacy; Pharmacy, Community/Retail Pharmacy",6620,SC,LEES INLET APOTHECARY INC.,3579 HWY 17 B,,Murrells Inlet,SC,29576,843-651-7979,843-651-3319,primary_practice,2006-08-10,2026-02-19,A,1,https://npiregistry.cms.hhs.gov/provider-view/1144231713
1366063000,Legacy Healthcare Services Inc,,,,,,Physical Therapist,225100000X,"Occupational Therapist; Physical Therapist; Speech-Language Pathologist,  ",,,LEGACY HEALTHCARE SERVICES INC,190 RIVER PARK DR,,Little River,SC,29566,855-239-3467,,primary_practice,2020-05-05,2021-09-08,A,1,https://npiregistry.cms.hhs.gov/provider-view/1366063000
1154208510,Legacy Prosthodontics Llc,,,,,,"Dentist, Prosthodontics",1223P0700X,"Dentist, Prosthodontics",,,LEGACY PROSTHODONTICS LLC,3017 NEWCASTLE LOOP,,Myrtle Beach,SC,29588,843-215-4343,,primary_practice,2025-08-18,2025-08-18,A,1,https://npiregistry.cms.hhs.gov/provider-view/1154208510
1841822103,Lend A Hand,,,,,,Home Health,251E00000X,Home Health,,,LEND A HAND,4060 S ISLAND RD,,Georgetown,SC,29440,419-705-9124,,primary_practice,2020-02-05,2020-02-05,A,1,https://npiregistry.cms.hhs.gov/provider-view/1841822103
1184035404,"Lennon Chiropractic Center, Llc",,,,,,Chiropractor,111N00000X,Chiropractor,3722,SC,"LENNON CHIROPRACTIC CENTER, LLC",800 25TH AVE S,SUITE A,North Myrtle Beach,SC,29582,910-770-2436,843-280-2089,primary_practice,2014-05-09,2014-05-09,A,1,https://npiregistry.cms.hhs.gov/provider-view/1184035404
1174850135,"Lets Get Physical, Llc",,,,,,"Nutritionist, Nutrition, Education",133NN1002X,"Nutritionist, Nutrition, Education",63465,NJ,"LETS GET PHYSICAL, LLC",694 JAMESTOWN DR,,Garden City,SC,29576,843-438-4470,843-492-7741,primary_practice,2009-11-12,2009-11-12,A,1,https://npiregistry.cms.hhs.gov/provider-view/1174850135
1811846041,Lets Talk Solutions Therapy And Counseling Services Llc,,,,,,"Counselor, Mental Health",101YM0800X,"Counselor, Mental Health",,,LETS TALK SOLUTIONS THERAPY AND COUNSELING SERVICES LLC,4221 MAYFAIR ST STE 202,,Myrtle Beach,SC,29577,843-446-1038,843-429-6756,primary_practice,2026-01-22,2026-01-22,A,1,https://npiregistry.cms.hhs.gov/provider-view/1811846041
